Region,Constituency,Stations,Centers,Code,UDP,NPP,NUP,PDOIS,GDC,INDP,LEAVE_BLANK
BRIKAMA,SANNEH MENTERENG,SUKUTA TUMBUNGTO BANTABA,SUKUTA TUMBUNGTO BANTABA,301201,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,LATRIYA HEALTH CENTRE,LATRIYA HEALTH CENTRE 1,302011,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,LATRIYA HEALTH CENTRE,LATRIYA HEALTH CENTRE 2,302012,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,YOUNA BANTABA,YOUNA BANTABA 1,302021,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,YOUNA BANTABA,YOUNA BANTABA 2,302022,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,YOUNA BANTABA,YOUNA BANTABA 3,302023,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MARIAMA KUNDA BANTABA,MARIAMA KUNDA BANTABA 1,302031,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MARIAMA KUNDA BANTABA,MARIAMA KUNDA BANTABA 2,302032,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MARIAMA KUNDA BANTABA,MARIAMA KUNDA BANTABA 3,302033,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MARIAMA KUNDA BANTABA,MARIAMA KUNDA BANTABA 4,302034,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,JABANG MOSQUE,JABANG MOSQUE 1,302041,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,JABANG MOSQUE,JABANG MOSQUE 2,302042,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,JABANG MOSQUE,JABANG MOSQUE 3,302043,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,JABANG MOSQUE,JABANG MOSQUE 4,302044,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,JABANG MOSQUE,JABANG MOSQUE 5,302045,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,TAWUTO BANTABA,TAWUTO BANTABA 1,302051,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,TAWUTO BANTABA,TAWUTO BANTABA 2,302052,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,TAWUTO BANTABA,TAWUTO BANTABA 3,302053,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,OLD YUNDUM BANTABA,OLD YUNDUM BANTABA 1,302061,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,OLD YUNDUM BANTABA,OLD YUNDUM BANTABA 2,302062,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,OLD YUNDUM BANTABA,OLD YUNDUM BANTABA 3,302063,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,OLD YUNDUM BANTABA,OLD YUNDUM BANTABA 4,302064,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,OLD YUNDUM BANTABA,OLD YUNDUM BANTABA 5,302065,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA SEY KUNDA (SINCHU ALAGI) BANTABA,MEDINA SEY KUNDA (SINCHU ALAGI) BANTABA 1,302071,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA SEY KUNDA (SINCHU ALAGI) BANTABA,MEDINA SEY KUNDA (SINCHU ALAGI) BANTABA 2,302072,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA SEY KUNDA (SINCHU ALAGI) BANTABA,MEDINA SEY KUNDA (SINCHU ALAGI) BANTABA 3,302073,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA SEY KUNDA (SINCHU ALAGI) BANTABA,MEDINA SEY KUNDA (SINCHU ALAGI) BANTABA 4,302074,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA SEY KUNDA (SINCHU ALAGI) BANTABA,MEDINA SEY KUNDA (SINCHU ALAGI) BANTABA 5,302075,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA SEY KUNDA (SINCHU ALAGI) BANTABA,MEDINA SEY KUNDA (SINCHU ALAGI) BANTABA 6,302076,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA SEY KUNDA (SINCHU ALAGI) 2,MEDINA SEY KUNDA (SINCHU ALAGI) TW0 1,302081,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA SEY KUNDA (SINCHU ALAGI) 2,MEDINA SEY KUNDA (SINCHU ALAGI) TWO 2,302082,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA SEY KUNDA (SINCHU ALAGI) 2,MEDINA SEY KUNDA (SINCHU ALAGI) TWO 3,302083,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA SEY KUNDA (SINCHU ALAGI) 2,MEDINA SEY KUNDA (SINCHU ALAGI) TWO 4,302084,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA SEY KUNDA (SINCHU ALAGI) 2,MEDINA SEY KUNDA (SINCHU ALAGI) TWO 5,302085,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA BALIYA (SINCHU BALIYA ) MOSQUE.,MEDINA BALIYA (SINCHU BALIYA ) MOSQUE. 1,302091,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA BALIYA (SINCHU BALIYA ) MOSQUE.,MEDINA BALIYA (SINCHU BALIYA ) MOSQUE. 2,302092,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA BALIYA (SINCHU BALIYA ) MOSQUE.,MEDINA BALIYA (SINCHU BALIYA ) MOSQUE. 3,302093,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA BALIYA (SINCHU BALIYA ) MOSQUE.,MEDINA BALIYA (SINCHU BALIYA ) MOSQUE. 4,302094,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,MEDINA BALIYA (SINCHU BALIYA ) MOSQUE.,MEDINA BALIYA (SINCHU BALIYA ) MOSQUE. 5,302095,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,SINCHU SORRIE NURSERY SCH.,SINCHU SORRIE NURSERY SCH. 1,302101,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,SINCHU SORRIE NURSERY SCH.,SINCHU SORRIE NURSERY SCH. 2,302102,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,SINCHU SORRIE NURSERY SCH.,SINCHU SORRIE NURSERY SCH. 3,302103,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,SINCHU SORRIE NURSERY SCH.,SINCHU SORRIE NURSERY SCH. 4,302104,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,SINCHU SORRIE NURSERY SCH.,SINCHU SORRIE NURSERY SCH. 5,302105,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,KUNKUJANG KEITA YAA CENTRAL MOSQUE,KUNKUJANG KEITA YAA CENTRAL MOSQUE 1,302111,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,KUNKUJANG KEITA YAA CENTRAL MOSQUE,KUNKUJANG KEITA YAA CENTRAL MOSQUE 2,302112,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,KUNKUJANG KEITA YAA CENTRAL MOSQUE,KUNKUJANG KEITA YAA CENTRAL MOSQUE 3,302113,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,KUNKUJANG KEITA YAA CENTRAL MOSQUE,KUNKUJANG KEITA YAA CENTRAL MOSQUE 4,302114,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,KUNKUJANG KEITA YAA CENTRAL MOSQUE,KUNKUJANG KEITA YAA CENTRAL MOSQUE 5,302115,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,KUNKUJANG KEITA YAA CENTRAL MOSQUE,KUNKUJANG KEITA YAA CENTRAL MOSQUE 6,302116,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,WELLINGARA (BEHIND JAH OIL PETROL STATION),WELLINGARA (BEHIND JAH OIL PETROL STATION) 1,302121,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,WELLINGARA (BEHIND JAH OIL PETROL STATION),WELLINGARA (BEHIND JAH OIL PETROL STATION) 2,302122,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,WELLINGARA (BEHIND JAH OIL PETROL STATION),WELLINGARA (BEHIND JAH OIL PETROL STATION) 3,302123,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,WELLINGARA (BEHIND JAH OIL PETROL STATION),WELLINGARA (BEHIND JAH OIL PETROL STATION) 4,302124,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,WELLINGARA (BEHIND JAH OIL PETROL STATION),WELLINGARA (BEHIND JAH OIL PETROL STATION) 5,302125,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,WELLINGARA (BEHIND JAH OIL PETROL STATION),WELLINGARA (BEHIND JAH OIL PETROL STATION) 6,302126,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,WELLINGARA RED CROSS BANTABA,WELLINGARA RED CROSS BANTABA 1,302131,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,WELLINGARA RED CROSS BANTABA,WELLINGARA RED CROSS BANTABA 2,302132,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,WELLINGARA RED CROSS BANTABA,WELLINGARA RED CROSS BANTABA 3,302133,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,WELLINGARA RED CROSS BANTABA,WELLINGARA RED CROSS BANTABA 4,302134,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,NEMAKUNKU,NEMAKUNKU 1,302141,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,NEMAKUNKU,NEMAKUNKU 2,302142,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,NEMAKUNKU,NEMAKUNKU 3,302143,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,NEMAKUNKU,NEMAKUNKU 4,302144,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,NEMAKUNKU,NEMAKUNKU 5,302145,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,NEMAKUNKU,NEMAKUNKU 6,302146,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,NEMAKUNKU,NEMAKUNKU 7,302147,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,NEMAKUNKU,NEMAKUNKU 8,302148,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,NEMAKUNKU,NEMAKUNKU 9,302149,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,NEMA NASIR,NEMA NASIR 1,302151,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,NEMA NASIR,NEMA NASIR 2,302152,0,0,0,0,0,0,
BRIKAMA,OLD YUNDUM,NEMA NASIR,NEMA NASIR 3,302153,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,KUBARIKO BANTABA,KUBARIKO BANTABA,303011,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,MAKUMBAYA GARAGE,MAKUMBAYA GARAGE 1,303021,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,MAKUMBAYA GARAGE,MAKUMBAYA GARAGE 2,303022,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,KUNKUJANG JATTA YAA BANTABA,KUNKUJANG JATTA YAA BANTABA 1,303031,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,KUNKUJANG JATTA YAA BANTABA,KUNKUJANG JATTA YAA BANTABA 2,303032,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,MANDINARY DUTOKOTO,MANDINARY DUTOKOTO 1,303041,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,MANDINARY DUTOKOTO,MANDINARY DUTOKOTO 2,303042,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,MANDINARY DUTOKOTO,MANDINARY DUTOKOTO 3,303043,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,MANDINARY DUTOKOTO,MANDINARY DUTOKOTO 4,303044,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,MANDINARY DUTOKOTO,MANDINARY DUTOKOTO 5,303045,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,KOMBO KEREWAN BANTABA,KOMBO KEREWAN BANTABA 1,303051,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,KOMBO KEREWAN BANTABA,KOMBO KEREWAN BANTABA 2,303052,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,KOMBO KEREWAN BANTABA,KOMBO KEREWAN BANTABA 3,303053,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,KOMBO KEREWAN BANTABA,KOMBO KEREWAN BANTABA 4,303054,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,KOMBO KEREWAN BANTABA,KOMBO KEREWAN BANTABA 5,303055,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,DARANKA VILLAGE HALL,DARANKA VILLAGE HALL 1,303061,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,DARANKA VILLAGE HALL,DARANKA VILLAGE HALL 2,303062,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,DARANKA VILLAGE HALL,DARANKA VILLAGE HALL 3,303063,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN ST. PETER'S PRI SCH (BEHIND PETROL STATION),LAMIN ST. PETER'S PRI SCH (BEHIND PETROL STATION) 1,303071,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN ST. PETER'S PRI SCH (BEHIND PETROL STATION),LAMIN ST. PETER'S PRI SCH (BEHIND PETROL STATION) 2,303072,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN ST. PETER'S PRI SCH (BEHIND PETROL STATION),LAMIN ST. PETER'S PRI SCH (BEHIND PETROL STATION) 3,303073,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN ST. PETER'S PRI SCH (BEHIND PETROL STATION),LAMIN ST. PETER'S PRI SCH (BEHIND PETROL STATION) 4,303074,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN ST. PETER'S PRI SCH (BEHIND PETROL STATION),LAMIN ST. PETER'S PRI SCH (BEHIND PETROL STATION) 5,303075,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN GAMTRADE TRAINING CENTRE (OPPOSITE),LAMIN GAMTRADE TRAINING CENTRE (OPPOSITE) 1,303081,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN GAMTRADE TRAINING CENTRE (OPPOSITE),LAMIN GAMTRADE TRAINING CENTRE (OPPOSITE) 2,303082,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN GAMTRADE TRAINING CENTRE (OPPOSITE),LAMIN GAMTRADE TRAINING CENTRE (OPPOSITE) 3,303083,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN GAMTRADE TRAINING CENTRE (OPPOSITE),LAMIN GAMTRADE TRAINING CENTRE (OPPOSITE) 4,303084,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN SDA SCHOOL,LAMIN SDA SCHOOL 1,303091,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN SDA SCHOOL,LAMIN SDA SCHOOL 2,303092,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN BABYLON FOOTBALL FIELD,LAMIN BABYLON FOOTBALL FIELD 1,303101,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN BABYLON FOOTBALL FIELD,LAMIN BABYLON FOOTBALL FIELD 2,303102,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN BABYLON FOOTBALL FIELD,LAMIN BABYLON FOOTBALL FIELD 3,303103,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN HEALTH CENTRE,LAMIN HEALTH CENTRE 1,303111,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN HEALTH CENTRE,LAMIN HEALTH CENTRE 2,303112,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN HEALTH CENTRE,LAMIN HEALTH CENTRE 3,303113,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN HEALTH CENTRE,LAMIN HEALTH CENTRE 4,303114,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN CAMBODIA,LAMIN CAMBODIA 1,303121,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,LAMIN CAMBODIA,LAMIN CAMBODIA 2,303122,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BANJULUNDING SEED STORE,BANJULUNDING SEED STORE 1,303131,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BANJULUNDING SEED STORE,BANJULUNDING SEED STORE 2,303132,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BANJULUNDING SEED STORE,BANJULUNDING SEED STORE 3,303133,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BANJULUNDING COMM. CENTRE.,BANJULUNDING COMM. CENTRE. 1,303141,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BANJULUNDING COMM. CENTRE.,BANJULUNDING COMM. CENTRE. 2,303142,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BANJULUNDING COMM. CENTRE.,BANJULUNDING COMM. CENTRE. 3,303143,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BANJULUNDING COMM. CENTRE.,BANJULUNDING COMM. CENTRE. 4,303144,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,YARAM BAMBA ESTATE MOSQUE,YARAM BAMBA ESTATE MOSQUE 1,303151,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,YARAM BAMBA ESTATE MOSQUE,YARAM BAMBA ESTATE MOSQUE 2,303152,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,NEW YUNDUM BANTBA,NEW YUNDUM BANTBA 1,303161,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,NEW YUNDUM BANTBA,NEW YUNDUM BANTBA 2,303162,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,NEW YUNDUM BANTBA,NEW YUNDUM BANTBA 3,303163,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,NEW YUNDUM BANTBA,NEW YUNDUM BANTBA 4,303164,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,NEW YUNDUM PRI SCH,NEW YUNDUM PRI SCH 1,303171,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,NEW YUNDUM PRI SCH,NEW YUNDUM PRI SCH 2,303172,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,NEW YUNDUM PRI SCH,NEW YUNDUM PRI SCH 3,303173,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,NEW YUNDUM PRI SCH,NEW YUNDUM PRI SCH 4,303174,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,NEW YUNDUM SADINKA,NEW YUNDUM SADINKA 1,303181,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,NEW YUNDUM SADINKA,NEW YUNDUM SADINKA 2,303182,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA BANTABA,BUSUMBALA BANTABA 1,303191,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA BANTABA,BUSUMBALA BANTABA 2,303192,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA BANTABA,BUSUMBALA BANTABA 3,303193,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA BANTABA,BUSUMBALA BANTABA 4,303194,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA BANTABA,BUSUMBALA BANTABA 5,303195,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA BANTABA,BUSUMBALA BANTABA 6,303196,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA BANTABA,BUSUMBALA BANTABA 7,303197,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA MODEL SUKOTO BANTABA,BUSUMBALA MODEL SUKOTO BANTABA 1,303201,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA MODEL SUKOTO BANTABA,BUSUMBALA MODEL SUKOTO BANTABA 2,303202,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA MODEL SUKOTO BANTABA,BUSUMBALA MODEL SUKOTO BANTABA 3,303203,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA MODEL SUKOTO BANTABA,BUSUMBALA MODEL SUKOTO BANTABA 4,303204,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,DARU BUSUMBALA BANTABA,DARU BUSUMBALA BANTABA 1,303211,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,DARU BUSUMBALA BANTABA,DARU BUSUMBALA BANTABA 2,303212,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,DARU BUSUMBALA BANTABA,DARU BUSUMBALA BANTABA 3,303213,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA GUIGI BANTABA,BUSUMBALA GUIGI BANTABA 1,303221,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA GUIGI BANTABA,BUSUMBALA GUIGI BANTABA 2,303222,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA GUIGI BANTABA,BUSUMBALA GUIGI BANTABA 3,303223,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA GUIGI BANTABA,BUSUMBALA GUIGI BANTABA 4,303224,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA TINTINBA MOSQUE,BUSUMBALA TINTINBA MOSQUE 1,303231,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA TINTINBA MOSQUE,BUSUMBALA TINTINBA MOSQUE 2,303232,0,0,0,0,0,0,
BRIKAMA,BUSUMBALA,BUSUMBALA TINTINBA MOSQUE,BUSUMBALA TINTINBA MOSQUE 3,303233,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,NYOFELLEH BANTABA,NYOFELLEH BANTABA 1,304011,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,NYOFELLEH BANTABA,NYOFELLEH BANTABA 2,304012,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR KUNKUJANG BANTABA,GUNJUR KUNKUJANG BANTABA 1,304021,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR KUNKUJANG BANTABA,GUNJUR KUNKUJANG BANTABA 2,304022,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR KUNKUJANG BANTABA,GUNJUR KUNKUJANG BANTABA 3,304023,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SIFFOE CCF,SIFFOE CCF 1,304031,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SIFFOE CCF,SIFFOE CCF 2,304032,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SIFFOE CCF,SIFFOE CCF 3,304033,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SIFFOE CCF,SIFFOE CCF 4,304034,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SIFFOE CCF,SIFFOE CCF 5,304035,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,KARTONG HEALTH CENTRE,KARTONG HEALTH CENTRE 1,304041,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,KARTONG HEALTH CENTRE,KARTONG HEALTH CENTRE 2,304042,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,KARTONG HEALTH CENTRE,KARTONG HEALTH CENTRE 3,304043,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,KARTONG HEALTH CENTRE,KARTONG HEALTH CENTRE 4,304044,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,MEDINA SALAM (CENTRE),MEDINA SALAM (CENTRE) 1,304051,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,MEDINA SALAM (CENTRE),MEDINA SALAM (CENTRE) 2,304052,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,BERENDING BANTABA,BERENDING BANTABA 1,304061,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,BERENDING BANTABA,BERENDING BANTABA 2,304062,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR HEALTH CENTRE,GUNJUR HEALTH CENTRE 1,304071,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR HEALTH CENTRE,GUNJUR HEALTH CENTRE 2,304072,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR HEALTH CENTRE,GUNJUR HEALTH CENTRE 3,304073,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR HEALTH CENTRE,GUNJUR HEALTH CENTRE 4,304074,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR HEALTH CENTRE,GUNJUR HEALTH CENTRE 5,304075,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR HEALTH CENTRE,GUNJUR HEALTH CENTRE 6,304076,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR HEALTH CENTRE,GUNJUR HEALTH CENTRE 7,304077,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR HEALTH CENTRE,GUNJUR HEALTH CENTRE 8,304078,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR HEALTH CENTRE,GUNJUR HEALTH CENTRE 9,304079,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR (BY THE PRI SCH),GUNJUR (BY THE PRI SCH) 1,304081,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR (BY THE PRI SCH),GUNJUR (BY THE PRI SCH) 2,304082,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR (BY THE PRI SCH),GUNJUR (BY THE PRI SCH) 3,304083,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR (BY THE PRI SCH),GUNJUR (BY THE PRI SCH) 4,304084,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR (BY THE PRI SCH),GUNJUR (BY THE PRI SCH) 5,304085,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,GUNJUR (BY THE PRI SCH),GUNJUR (BY THE PRI SCH) 6,304086,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SANYANG BANTABA,SANYANG BANTABA 1,304091,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SANYANG BANTABA,SANYANG BANTABA 2,304092,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SANYANG BANTABA,SANYANG BANTABA 3,304093,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SANYANG BANTABA,SANYANG BANTABA 4,304094,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SANYANG BANTABA,SANYANG BANTABA 5,304095,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SANYANG BANTABA,SANYANG BANTABA 6,304096,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SANYANG BANTABA,SANYANG BANTABA 7,304097,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SANYANG BANTABA,SANYANG BANTABA 8,304098,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,SANYANG BANTABA,SANYANG BANTABA 9,304099,0,0,0,0,0,0,
